priority_ratio,package_ratio,real_package_ratio,total_orders,complete_orders,complete_orders_percentage,orders_with_priority_1,complete_orders_with_priority_1,complete_orders_with_priority_1_percentage,orders_with_priority_2,complete_orders_with_priority_2,complete_orders_with_priority_2_percentage,Total_time_between_order_and_delivery_prio1,Total_time_between_order_and_delivery_prio2,total_wait_time_sec,total_delay_time_sec,total_req_time_sec,total_time_sec,avg_dist_traveled_km,avg_empty_dist_traveled_km,avg_rebl_dist_traveled_km,avg_time_traveled_s,avg_empty_time_traveled_s,avg_rebl_time_traveled_s
2.3,0.15,0.17567567567567569,3654,3507,95.97701149425288,546,520,95.23809523809524,3108,2987,96.1068211068211,23.601956410256403,29.870844548599482,1550704.9099999988,2441596.249999998,2097532.640000002,6089833.799999999,385.34287183445383,49.906849309759245,28.905823362454516,77826.80433333332,10541.29766666667,4159.915333333333
2.3,0.20,0.2500855285665412,3654,3491,95.5391351943076,731,689,94.25444596443228,2923,2802,95.86041737940472,24.331711659409777,30.932328991196776,1565074.260000001,2562812.15,2078329.700000002,6206216.110000003,387.5198683215067,46.993921583922805,32.343376583363785,77875.46200000007,9763.891000000001,4507.516999999999
2.3,0.25,0.33357664233576645,3654,3490,95.51176792556103,914,860,94.09190371991247,2740,2630,95.98540145985402,24.988409302325596,31.244170088719876,1547604.8199999963,2588241.0699999984,2083886.0700000026,6219731.959999997,385.11616573547985,45.1066958799938,25.082749442482086,77878.57766666674,9656.747333333336,3461.3596666666663
2.3,0.30,0.42790152403282533,3654,3480,95.23809523809524,1095,1015,92.69406392694064,2559,2465,96.32669011332551,23.858695073891635,31.831937525354927,1548653.5199999958,2539203.479999999,2073081.0900000003,6160938.089999995,387.6722034363117,46.020228057290794,30.59275752746999,77842.47866666674,9650.933666666668,4359.214333333333
2.3,0.35,0.5378787878787878,3654,3475,95.10125889436235,1278,1209,94.60093896713614,2376,2266,95.37037037037037,25.099426799007425,31.910279493968847,1517295.5299999975,2554598.7900000005,2087339.700000005,6159234.020000003,383.63080307225874,46.87164624829629,24.585495185839765,77809.81133333337,9854.834333333334,3478.1109999999994
2.3,0.40,0.666970802919708,3654,3459,94.66338259441707,1462,1370,93.70725034199727,2192,2089,95.30109489051095,25.59487420924576,32.98046960268069,1551204.7999999996,2622229.4199999995,2064236.5000000002,6237670.719999999,387.24146541913336,45.336841112400585,24.98023266090052,77885.33733333339,9586.902,3455.6693333333333
2.3,0.45,0.817910447761194,3654,3450,94.41707717569787,1644,1533,93.24817518248175,2010,1917,95.3731343283582,25.411944118286588,33.40189027995131,1527815.7199999993,2593088.46,2058371.860000001,6179276.04,386.1788012719184,45.198118920464864,27.2011960335152,77870.02800000008,9477.229666666668,3742.9676666666664
2.3,0.50,1.0,3654,3442,94.19813902572523,1827,1692,92.61083743842364,1827,1750,95.78544061302682,25.553061071709973,33.551025333333335,1490183.9999999981,2556645.230000001,2070175.189999998,6117004.419999997,386.7190658129449,44.0650668300819,30.42420569988626,77735.3813333334,9172.465,4106.921666666666
2.3,0.55,1.2226277372262773,3654,3449,94.38970990695128,2010,1872,93.13432835820896,1644,1577,95.92457420924575,25.563847222222233,34.07690403720144,1475206.799999998,2551714.7900000038,2068766.3900000001,6095687.980000002,384.9560377766287,45.01501279226168,24.283131083744532,77716.41566666674,9339.963000000002,3425.1863333333326
2.3,0.60,1.4993160054719563,3654,3403,93.13081554460865,2192,2006,91.51459854014598,1462,1397,95.55403556771546,25.848653040877384,33.57778143641136,1413922.6899999995,2469764.540000001,2041946.2900000017,5925633.520000002,386.51995098108745,43.91172489897335,29.171296494694904,77848.39833333339,9249.680333333332,3987.334666666667
2.3,0.65,1.8591549295774648,3654,3393,92.85714285714286,2376,2190,92.17171717171718,1278,1203,94.13145539906104,26.429493835616405,34.97388597949571,1439638.3799999976,2519375.0599999996,2038237.139999999,5997250.579999996,387.61642912419495,44.81514677914365,29.064913292197964,77860.6853333334,9342.186999999998,3965.7789999999995
2.3,0.70,2.336986301369863,3654,3359,91.92665571975917,2559,2318,90.58225869480266,1095,1041,95.06849315068493,26.449918176589055,35.28363496637848,1410957.9200000016,2446401.740000001,2025110.8000000028,5882470.460000006,390.2256258512076,46.43208465728183,34.69172912314785,77763.14066666667,9715.595666666666,4627.868
2.3,0.75,2.99781181619256,3654,3368,92.17296113847839,2740,2484,90.65693430656934,914,884,96.71772428884026,26.699316290928625,35.07714008295628,1388988.0500000014,2424883.09,2025886.4700000018,5839757.610000003,386.4562253877185,44.086137329425675,31.372106370727884,77690.88400000003,9372.341666666669,4345.433999999999
2.3,0.80,3.9986320109439126,3654,3347,91.59824849480022,2923,2654,90.79712624016422,731,693,94.8016415868673,26.61288313237881,36.46649374699375,1339998.7100000018,2386427.4699999997,2027686.1400000001,5754112.320000002,388.30591053779165,42.36152806591852,32.079531370163686,77766.91433333335,8959.782000000001,4496.254666666666
2.3,0.85,5.6923076923076925,3654,3354,91.78981937602627,3108,2826,90.92664092664093,546,528,96.7032967032967,27.377615770228825,36.558863952020225,1348554.3200000012,2411162.2199999993,2040616.7999999993,5800333.34,388.52653395372533,42.11689205916528,31.139425523825143,77798.15300000002,9000.872333333333,4364.3966666666665
2.3,0.90,9.01095890410959,3654,3325,90.99616858237547,3289,2976,90.4834296138644,365,349,95.61643835616438,27.10799092741934,36.42102626552055,1296623.6299999997,2313045.7000000007,1993389.8199999977,5603059.149999998,387.5921091937926,45.26096584420517,29.27450076375124,77737.24066666672,9480.776000000002,4198.460666666666
2.3,0.95,19.076923076923077,3654,3347,91.59824849480022,3472,3166,91.18663594470046,182,181,99.45054945054945,27.39365082122553,36.72136832412523,1292078.8799999973,2280087.7300000032,2030325.3600000015,5602491.970000002,389.2581934435737,44.43665069018998,30.915067600050012,77783.32933333339,9385.329999999998,4153.428666666666
2.4,0.05,0.05241935483870968,3654,3521,96.36015325670498,182,176,96.7032967032967,3472,3345,96.34216589861751,23.82226988636363,28.720107872446462,1550982.3099999994,2363918.060000005,2100788.4500000007,6015688.820000006,385.4767293775113,53.436567330322426,28.074285216127752,77765.36566666675,11262.736666666666,4024.7449999999994
2.4,0.10,0.11097598054119794,3654,3511,96.08648056923919,365,346,94.79452054794521,3289,3165,96.22985709942232,23.528525529865128,29.66904618220111,1569404.7299999972,2463822.599999992,2089376.7300000018,6122604.059999991,383.6775139916433,51.60772236322888,27.458232398452544,77821.37266666674,10807.508333333333,3918.1279999999992
2.4,0.15,0.17567567567567569,3654,3515,96.19594964422551,546,518,94.87179487179488,3108,2997,96.42857142857143,23.79004343629343,30.052969024580175,1569350.250000001,2487352.500000004,2086816.6900000013,6143519.440000007,385.55321349277426,49.17175542496712,31.82674102713448,77806.06500000002,10311.369333333334,4166.402999999999
2.4,0.20,0.2500855285665412,3654,3487,95.4296661193213,731,679,92.88645690834473,2923,2808,96.06568593910366,24.353871379479624,31.467615443969617,1592201.0500000024,2621053.929999997,2080585.5900000012,6293840.57,384.4226427615078,46.258972170996735,27.46217997607402,77851.38633333337,9720.873000000001,3839.074333333333
2.4,0.25,0.33357664233576645,3654,3493,95.59386973180077,914,861,94.20131291028446,2740,2632,96.05839416058394,24.230910569105692,30.899432054204677,1549509.5100000016,2503705.7300000004,2078191.9100000001,6131407.150000002,385.0808382761608,46.39598102829484,27.134538074569562,77869.50566666668,9824.306666666665,3759.453666666667
2.4,0.30,0.42790152403282533,3654,3474,95.07389162561576,1095,1031,94.15525114155251,2559,2443,95.46697928878469,23.990656482379585,31.904874539500664,1538581.0500000003,2545834.0000000037,2076263.470000004,6160678.520000008,384.0879428367525,46.34052338248467,29.072040910946363,77882.44733333346,9895.221,3983.2850000000003
2.4,0.35,0.5378787878787878,3654,3474,95.07389162561576,1278,1202,94.05320813771517,2376,2272,95.62289562289563,25.020363560732125,32.20804636150233,1538191.729999999,2586663.9900000016,2070213.7799999984,6195069.499999999,385.3622525253478,45.73988231457415,23.758965242870985,77818.56900000009,9583.994333333334,3449.6526666666673
2.4,0.40,0.666970802919708,3654,3470,94.96442255062945,1462,1347,92.13406292749659,2192,2123,96.85218978102189,25.158021529324422,32.8616617208353,1551400.4500000004,2591085.9400000013,2076703.3799999985,6219189.77,386.24915675910125,45.994857153404915,24.644202755426125,77878.68300000006,9664.170333333335,3405.8806666666655
2.4,0.45,0.817910447761194,3654,3454,94.52654625068418,1644,1534,93.30900243309003,2010,1920,95.5223880597015,25.353820078226864,33.27335876736114,1518986.8700000034,2590298.1999999993,2057371.4600000014,6166656.530000004,387.3452048161005,43.79115419251364,28.530649301451184,77884.83200000007,9246.949333333334,3891.8589999999995
2.4,0.50,1.0,3654,3421,93.62342638204707,1827,1672,91.51614668856048,1827,1749,95.73070607553366,25.332922547846923,33.81940508862207,1484740.6099999994,2562976.1100000017,2042690.4400000023,6090407.160000004,383.696593436525,45.05023723772741,25.67662726211115,77883.72700000009,9442.139999999998,3679.0109999999995
2.4,0.55,1.2226277372262773,3654,3410,93.32238642583471,2010,1848,91.94029850746269,1644,1562,95.01216545012166,25.883693632756135,35.30506327358088,1501945.78,2646505.019999999,2030323.680000001,6178774.48,385.20880338135873,43.678354526232404,28.20595305200209,77846.0123333334,9203.301000000001,3978.064
2.4,0.60,1.4993160054719563,3654,3419,93.56869184455391,2192,2025,92.38138686131387,1462,1394,95.34883720930233,26.294589135802426,34.93744093735055,1470145.1099999985,2606561.0199999963,2040254.0099999998,6116960.139999995,385.07843305412484,42.73134069674399,25.138943677562608,77848.75400000006,8903.053666666665,3460.3539999999994
2.4,0.65,1.8591549295774648,3654,3398,92.99397920087576,2376,2190,92.17171717171718,1278,1208,94.5226917057903,26.317097640791495,36.13215714679916,1456308.310000001,2579429.510000003,2041187.5600000015,6076925.3800000055,386.45441101174725,42.23601930739797,28.177584777047596,77900.80766666672,8724.310999999998,3972.911333333333
2.4,0.70,2.336986301369863,3654,3379,92.47400109469075,2559,2337,91.32473622508793,1095,1042,95.15981735159818,26.59903330480676,35.5552824696097,1402370.9799999986,2504066.4900000016,2046195.2400000026,5952632.710000003,388.419044422016,40.75955336281833,31.76629948167622,77834.72500000003,8785.341333333334,4221.208666666666
2.4,0.75,2.99781181619256,3654,3384,92.61083743842364,2740,2508,91.53284671532846,914,876,95.84245076586433,26.606283692185023,36.43894824961949,1393647.6799999983,2478343.7600000054,2046953.2499999995,5918944.690000003,386.20188656132206,43.796191249578,27.982379212379943,77781.92933333344,9059.14866666667,3993.302666666666
2.4,0.80,3.9986320109439126,3654,3365,92.09085933223864,2923,2669,91.31029763941156,731,696,95.21203830369357,26.751148120394667,36.831712164750975,1372139.8900000013,2417281.6400000015,2032599.6300000001,5822021.160000003,388.7516284418546,45.542088973703684,31.201586833950355,77815.40166666672,9573.956666666665,4182.760333333333
2.4,0.85,5.6923076923076925,3654,3353,91.7624521072797,3108,2826,90.92664092664093,546,527,96.52014652014653,26.984200047180927,37.853385831752036,1338950.7599999993,2394463.3200000003,2038950.9399999983,5772365.019999998,390.35616198033705,42.6608784408101,29.09814800230749,77757.51766666672,8917.337666666666,4029.4496666666664
2.4,0.90,9.01095890410959,3654,3295,90.1751505199781,3289,2945,89.54089388871998,365,350,95.89041095890411,27.376550254668988,37.78711523809521,1287610.3699999976,2350854.0800000057,1992501.400000006,5630965.850000009,390.3019286048678,41.430564378691834,35.714868674330795,77775.29466666673,8599.201333333334,4849.667666666666
2.4,0.95,19.076923076923077,3654,3337,91.32457580733443,3472,3159,90.98502304147465,182,178,97.8021978021978,27.204138756990588,36.79330056179774,1269434.1899999995,2256195.1499999976,2023595.5699999994,5549224.909999996,393.2330776764831,44.528828466519805,33.36720469641081,77731.30700000006,9131.207666666667,4481.369666666667
2.5,0.05,0.05241935483870968,3654,3525,96.4696223316913,182,170,93.4065934065934,3472,3355,96.63018433179724,23.37756764705882,29.22678996522605,1592698.3499999996,2429694.169999999,2099411.4900000053,6121804.0100000035,384.9900745114021,53.03328652309292,27.66371356485621,77869.15033333344,11204.92733333333,3829.346
2.5,0.10,0.11097598054119794,3654,3506,95.94964422550629,365,345,94.52054794520548,3289,3161,96.10823958650046,23.50312270531401,29.547243751977184,1572923.589999999,2437145.8399999933,2080375.4600000004,6090444.889999993,384.3683811235694,52.784897489737,30.319770393261447,77803.70333333341,11146.138333333332,4380.703333333334
2.5,0.15,0.17567567567567569,3654,3489,95.48440065681444,546,521,95.42124542124542,3108,2968,95.49549549549549,24.286920985284713,30.33693446765499,1578975.0299999996,2515091.599999999,2067543.810000002,6161610.440000001,387.6688886924898,49.308746740180155,31.195564084439173,77863.74600000001,10386.948000000002,4375.532333333334
2.5,0.20,0.2500855285665412,3654,3492,95.56650246305419,731,686,93.84404924760602,2923,2806,95.99726308587069,24.27759110787175,30.692753504395334,1578598.409999999,2511234.3699999996,2076864.8500000006,6166697.629999999,386.3582916678181,49.66891138478179,30.19774245585145,77841.86533333341,10363.361333333334,4211.545333333333
2.5,0.25,0.33357664233576645,3654,3490,95.51176792556103,914,866,94.74835886214441,2740,2624,95.76642335766424,24.923700538876055,31.387510861280443,1579919.7399999972,2585165.2099999986,2071600.2399999974,6236685.189999993,386.1062369632551,48.34580049290661,31.55033382152555,77874.64166666674,10104.632,4263.448333333333
2.5,0.30,0.42790152403282533,3654,3481,95.26546250684181,1095,1028,93.88127853881278,2559,2453,95.85775693630325,24.544171530479918,31.62522353580652,1551726.4200000018,2549625.3200000008,2067133.160000002,6168484.900000004,388.2052551122818,46.50710989260265,29.360618650623863,77841.2520000001,9734.44633333333,4046.6846666666665
2.5,0.35,0.5378787878787878,3654,3468,94.90968801313629,1278,1196,93.58372456964007,2376,2272,95.62289562289563,24.763391722408027,32.65229826877935,1552269.0299999989,2616054.2700000033,2059858.9899999993,6228182.290000001,384.7244247511328,46.1411917698108,26.848308201412486,77853.77000000006,9639.909000000001,3756.4573333333333
2.5,0.40,0.666970802919708,3654,3446,94.30760810071155,1462,1355,92.6812585499316,2192,2091,95.39233576642336,24.719850061500626,33.561444285031115,1527436.7100000023,2634675.699999996,2058230.2000000062,6220342.610000005,384.30818317158366,44.413349409511575,26.07705880504996,77797.88866666672,9420.876666666665,3730.186666666668
2.5,0.45,0.817910447761194,3654,3443,94.22550629447181,1644,1526,92.82238442822384,2010,1917,95.3731343283582,25.05398307121013,33.86432385672054,1528402.4800000004,2613861.309999996,2046753.4299999997,6189017.219999996,383.7528493527861,45.39090854618505,27.951399741981678,77888.93333333336,9527.096333333331,3921.458666666666
2.5,0.50,1.0,3654,3436,94.03393541324576,1827,1696,92.82977558839627,1827,1740,95.23809523809524,25.58598722484277,34.2504127394636,1512464.95,2624578.9000000027,2042329.299999998,6179373.15,384.8430680867632,44.06369967371391,26.65700128910071,77865.7630000001,9213.045000000004,3763.977666666666
2.5,0.55,1.2226277372262773,3654,3443,94.22550629447181,2010,1891,94.07960199004975,1644,1552,94.40389294403893,25.44927930548211,34.72972293814433,1490011.2400000016,2580476.8299999987,2051018.96,6121507.03,384.75294219190584,43.087979838130614,25.56655995990702,77870.45033333337,9155.608333333337,3486.277333333334
2.5,0.60,1.4993160054719563,3654,3418,93.54132457580734,2192,2023,92.29014598540147,1462,1395,95.4172366621067,25.948989948920786,35.159864277180375,1474742.6999999993,2576224.67,2041601.6700000027,6092569.040000002,384.56465087355684,43.904696614141955,24.96697560437839,77802.2346666667,9328.439000000002,3492.4193333333333
2.5,0.65,1.8591549295774648,3654,3422,93.65079365079364,2376,2191,92.21380471380472,1278,1231,96.32237871674491,26.3917027993306,36.27829596533984,1475551.5900000003,2628058.119999999,2045358.4800000018,6148968.190000001,386.4551029309356,42.50526155405943,25.013055824527957,77879.4223333334,8842.544333333333,3409.0846666666666
2.5,0.70,2.336986301369863,3654,3394,92.88451012588943,2559,2354,91.98905822586948,1095,1040,94.9771689497717,26.186369371282925,36.36428733974355,1418586.8999999994,2520959.419999998,2028148.020000001,5967694.339999998,386.84541055383977,41.93940996266024,28.413450375158337,77835.50366666671,8942.652999999998,3913.3869999999997
2.5,0.75,2.99781181619256,3654,3367,92.1455938697318,2740,2489,90.83941605839416,914,878,96.06126914660831,27.04083607874647,37.41266305998481,1419143.2299999972,2563262.6099999975,2026771.7100000032,6009177.549999998,384.78480353823454,42.191709637358116,27.859984673434102,77859.4633333334,8901.981333333331,3918.032666666667
2.5,0.80,3.9986320109439126,3654,3346,91.57088122605364,2923,2646,90.5234348272323,731,700,95.75923392612859,26.997230536659085,37.141070714285746,1377219.95,2456755.819999996,2012029.5200000019,5846005.289999997,388.3696050325304,44.087862884348674,29.39975227897262,77746.65100000006,9396.048666666667,4004.7110000000002
2.5,0.85,5.6923076923076925,3654,3372,92.28243021346469,3108,2843,91.47361647361647,546,529,96.88644688644689,27.028511607456945,37.26084310018902,1335583.09,2429240.590000004,2028358.9900000005,5793182.670000005,384.48086905172516,44.29971869462555,26.432860231352585,77607.87866666667,9196.965666666667,3593.0686666666675
2.5,0.90,9.01095890410959,3654,3337,91.32457580733443,3289,2984,90.72666463970812,365,353,96.71232876712328,27.411500893655077,38.26904013220019,1313954.719999998,2371609.290000004,2032729.3800000027,5718293.390000005,390.97099969610457,43.53469208148153,29.610126795773954,77779.55666666673,9042.048999999999,4050.4246666666663
2.5,0.95,19.076923076923077,3654,3298,90.25725232621784,3472,3117,89.77534562211981,182,181,99.45054945054945,27.636509891990165,38.81468232044198,1273674.2699999986,2312680.2499999995,2003753.0100000026,5590107.530000001,390.66453965578296,44.1442851375878,31.36953336784797,77764.98866666672,9199.806999999999,4434.1579999999985
2.6,0.05,0.05241935483870968,3654,3527,96.52435686918446,182,175,96.15384615384616,3472,3352,96.54377880184332,23.31626,29.064887032617346,1587998.6500000034,2411892.989999999,2090459.1699999988,6090350.810000001,384.84028521741953,53.31575463030972,26.141284032537893,77839.75166666672,11174.295,3719.570666666666
2.6,0.10,0.11097598054119794,3654,3510,96.05911330049261,365,345,94.52054794520548,3289,3165,96.22985709942232,23.668284541062793,29.836573459715574,1600488.8299999957,2477072.919999994,2078337.0399999982,6155898.789999988,382.9994549450931,52.347567780335275,26.240334822011604,77824.8850000001,11024.371666666664,3758.896999999999
2.6,0.15,0.17567567567567569,3654,3500,95.78544061302682,546,520,95.23809523809524,3108,2980,95.88159588159589,23.80484807692306,30.892912527964246,1620283.4400000065,2573993.1799999992,2072087.4000000006,6266364.020000006,385.53851727448904,49.894515601363175,27.262105189888253,77861.77000000005,10549.825666666668,3724.8276666666657
2.6,0.20,0.2500855285665412,3654,3504,95.89490968801313,731,697,95.34883720930233,2923,2807,96.03147451248716,24.201321138211377,30.776694632466477,1572555.5600000005,2536285.5300000003,2086669.0700000024,6195510.160000003,386.4377397038974,48.888139876105825,26.56191000410302,77863.10800000005,10253.737666666664,3709.442
2.6,0.25,0.33357664233576645,3654,3488,95.45703338806787,914,863,94.42013129102844,2740,2625,95.8029197080292,24.737037659327914,31.432296761904787,1592073.0000000023,2571781.910000001,2067615.64,6231470.550000004,382.96687989570523,48.03922878256119,26.383597533807617,77813.79333333342,10179.043333333335,3765.9959999999996
2.6,0.30,0.42790152403282533,3654,3487,95.4296661193213,1095,1026,93.6986301369863,2559,2461,96.17037905431809,24.803970110461314,31.802956250846588,1572209.5700000003,2575318.0900000003,2075429.2600000047,6222956.9200000055,385.4932322200859,48.36429602652649,23.975198032635074,77892.06666666678,10048.108666666665,3378.4876666666664
2.6,0.35,0.5378787878787878,3654,3481,95.26546250684181,1278,1199,93.81846635367762,2376,2282,96.04377104377105,24.785898665554647,32.80109560327199,1555101.6799999988,2635134.7200000016,2083987.1600000018,6274223.560000002,384.21372305099715,44.81348891282457,21.972957921808053,77872.94900000008,9582.370333333332,3052.8940000000002
2.6,0.40,0.666970802919708,3654,3472,95.01915708812261,1462,1358,92.88645690834473,2192,2114,96.44160583941606,24.81123392243497,33.267906811731365,1545940.1600000015,2631230.0200000047,2064150.4600000016,6241320.640000008,386.52133989694386,44.20331257599615,25.410840699404186,77867.17966666672,9419.135000000002,3491.1520000000005
2.6,0.45,0.817910447761194,3654,3450,94.41707717569787,1644,1524,92.7007299270073,2010,1926,95.82089552238806,25.53805249343833,33.79226254759431,1550928.440000001,2639480.6699999967,2049824.2700000019,6240233.379999999,384.6867850017706,45.175105693195114,26.152893460933164,77882.8416666667,9524.26733333333,3566.634666666667
2.6,0.50,1.0,3654,3448,94.36234263820471,1827,1697,92.88451012588943,1827,1751,95.84017515051998,25.01001394617954,34.39478060156102,1514167.0599999998,2590789.710000001,2055078.500000001,6160035.270000001,387.2417853922863,45.84264387414094,27.06757069981322,77883.88700000006,9559.680333333334,3812.605666666666
2.6,0.55,1.2226277372262773,3654,3423,93.67816091954023,2010,1857,92.38805970149254,1644,1566,95.25547445255475,25.742136600251303,35.1963400383142,1503673.8000000012,2628675.1000000015,2042888.0699999994,6175236.9700000025,383.22291249249776,44.12458268445588,26.83019765498302,77842.95766666673,9431.961666666664,3729.9426666666664
2.6,0.60,1.4993160054719563,3654,3419,93.56869184455391,2192,2017,92.01642335766424,1462,1402,95.89603283173734,25.754654024128264,35.7661925820257,1476887.8600000003,2613828.000000002,2034764.4900000016,6125480.350000003,388.14282935003354,43.29490518622604,28.910137775292977,77854.37700000004,8998.864999999998,3952.9416666666657
2.6,0.65,1.8591549295774648,3654,3399,93.02134646962233,2376,2195,92.38215488215488,1278,1204,94.20970266040689,26.268934624145775,36.634130537098585,1468312.319999999,2600085.509999999,2037670.450000002,6106068.279999999,385.89626468773696,44.27546905175495,29.201380557452207,77773.41300000003,9140.690666666667,3866.722333333333
2.6,0.70,2.336986301369863,3654,3379,92.47400109469075,2559,2335,91.24658069558421,1095,1044,95.34246575342466,26.574592862241268,37.43324153895275,1428102.1300000013,2600374.2700000005,2039442.3099999991,6067918.710000001,385.90188750291276,40.89959736224851,25.054593396195035,77876.73800000004,8687.704,3507.820666666667
2.6,0.75,2.99781181619256,3654,3377,92.41926655719759,2740,2501,91.27737226277372,914,876,95.84245076586433,26.818916766626653,37.13663736681884,1410241.0499999989,2522925.809999996,2043181.4499999993,5976348.309999994,386.9623075490825,43.773921680090545,27.71173405450427,77837.61233333338,9059.362333333333,3782.3133333333326
2.6,0.80,3.9986320109439126,3654,3369,92.20032840722496,2923,2681,91.72083475880945,731,688,94.11764705882354,26.712324878776585,37.58173376937986,1356650.6100000008,2458384.76,2033283.1800000004,5848318.550000001,389.16561606935426,42.787650983485904,31.41461662910343,77781.67200000004,8892.548666666666,4288.804666666667
2.6,0.85,5.6923076923076925,3654,3357,91.87192118226601,3108,2833,91.15186615186616,546,524,95.97069597069597,27.14262342628547,38.91152512722647,1342479.0999999996,2475457.1700000027,2019145.2100000025,5837081.480000005,386.3769508113699,41.49752366038032,28.40420344814725,77677.24633333342,8768.919333333333,3873.147333333333
2.6,0.90,9.01095890410959,3654,3352,91.73508483853311,3289,2998,91.15232593493464,365,354,96.98630136986301,27.16491627751838,37.68980273069679,1330962.29,2319629.420000006,2036364.8400000005,5686956.550000006,388.24695744502304,44.65962952899292,29.901245480268592,77785.86933333334,9299.110666666667,4214.680333333334
2.6,0.95,19.076923076923077,3654,3332,91.18773946360153,3472,3157,90.9274193548387,182,175,96.15384615384616,27.421536849329513,39.3200180952381,1268611.3999999997,2312784.079999996,2025652.2200000011,5607047.699999997,389.54146853205714,43.34162564211272,30.362854529962075,77805.45566666675,8997.577333333333,4251.677000000001
2.7,0.05,0.05241935483870968,3654,3506,95.94964422550629,182,173,95.05494505494505,3472,3333,95.99654377880184,23.996606936416185,29.081088908890862,1592535.1499999983,2402938.0399999972,2069247.7499999981,6064720.939999994,385.76926799271337,54.267080521614716,27.51053972933697,77887.72233333343,11749.850666666669,3917.2293333333337
2.7,0.10,0.11097598054119794,3654,3511,96.08648056923919,365,352,96.43835616438356,3289,3159,96.04743083003953,23.7854081439394,29.914127730294425,1606434.390000002,2494459.4700000016,2071377.7300000023,6172271.590000005,383.981527743164,50.844751819924916,29.20201968818595,77815.73966666669,10781.757333333335,4076.185
2.7,0.15,0.17567567567567569,3654,3505,95.92227695675972,546,520,95.23809523809524,3108,2985,96.04247104247104,23.944944551282045,30.63714165270799,1624734.4999999981,2545855.499999999,2063604.3400000022,6234194.34,383.1555200023839,53.18018949834321,24.356551116973176,77824.28200000004,11184.221000000001,3358.940666666667
2.7,0.20,0.2500855285665412,3654,3514,96.16858237547893,731,694,94.93844049247606,2923,2820,96.47622305850155,23.980573727185412,31.01759633569745,1604433.8800000008,2563440.150000004,2078854.3600000034,6246728.390000008,385.8735864950024,49.919708455141205,27.200671992208903,77869.53933333339,10461.049333333338,3782.4506666666666
2.7,0.25,0.33357664233576645,3654,3512,96.11384783798577,914,857,93.76367614879649,2740,2655,96.89781021897811,23.95147763516142,31.787433019460117,1605689.0299999998,2611942.9599999967,2077691.07,6295323.059999997,383.2969333450247,47.759812511002885,23.373789341895222,77830.62300000007,10116.719666666666,3301.288333333333
2.7,0.30,0.42790152403282533,3654,3503,95.86754241926656,1095,1045,95.4337899543379,2559,2458,96.05314576006252,24.350559489633174,32.01536316788716,1584088.2499999993,2585438.0699999975,2078879.5200000012,6248405.839999998,384.6234224608628,49.66862713621712,22.44474609638257,77842.59633333336,10411.864333333331,3044.886333333334
2.7,0.35,0.5378787878787878,3654,3472,95.01915708812261,1278,1205,94.28794992175274,2376,2267,95.41245791245791,24.780312586445373,33.17385149242757,1577794.0199999998,2659573.4099999988,2066556.450000001,6303923.88,384.350999095726,46.15543316959172,24.22360699945166,77886.74333333338,9722.190666666667,3469.394333333333
2.7,0.40,0.666970802919708,3654,3466,94.85495347564313,1462,1375,94.04924760601915,2192,2091,95.39233576642336,24.97311587878788,33.2585274988044,1557481.3399999975,2611207.3799999985,2064208.200000003,6232896.919999999,384.5740801480845,46.86708592942226,24.341319140790986,77862.43233333342,9740.637999999999,3439.5256666666673
2.7,0.45,0.817910447761194,3654,3461,94.71811713191023,1644,1545,93.97810218978103,2010,1916,95.32338308457712,25.037469579288036,34.76344832985387,1578109.7200000007,2697568.8700000024,2041700.8599999992,6317379.450000003,383.6588691964446,45.136162668798875,27.886874699944048,77864.66000000005,9464.896000000002,3836.1260000000007
2.7,0.50,1.0,3654,3462,94.74548440065682,1827,1709,93.54132457580734,1827,1753,95.94964422550629,24.91499483128535,35.14320735881347,1548413.21,2646385.2199999993,2056347.6900000013,6251146.120000001,384.7662035986951,46.149340062065484,26.16750093226557,77866.79100000007,9583.181999999997,3622.792999999999
2.7,0.55,1.2226277372262773,3654,3411,93.34975369458128,2010,1844,91.7412935323383,1644,1567,95.31630170316302,25.843705712219826,35.80643426930442,1524251.36,2675754.150000002,2025863.040000001,6225868.550000003,384.47399153819543,45.63294031669808,24.73430488926344,77875.89733333334,9586.192000000001,3520.6903333333335
2.7,0.60,1.4993160054719563,3654,3391,92.8024083196497,2192,1999,91.19525547445255,1462,1392,95.21203830369357,25.998485742871445,36.50894612068968,1500735.6500000022,2635363.499999999,2031386.410000002,6167485.560000003,387.07999936684973,42.77222230373262,24.136595785869922,77887.60000000003,8898.433666666668,3394.964999999999
2.7,0.65,1.8591549295774648,3654,3408,93.26765188834155,2376,2194,92.34006734006734,1278,1214,94.99217527386541,25.823430416286833,36.09470016474461,1459769.0099999984,2544190.219999998,2024575.1099999994,6028534.339999996,384.8993505224031,44.00339892465105,24.92549183854478,77862.19633333336,9430.624666666667,3586.5056666666674
2.7,0.70,2.336986301369863,3654,3388,92.72030651340997,2559,2340,91.44196951934349,1095,1048,95.70776255707763,26.12653960113959,37.75756838422392,1443595.8499999992,2567642.0400000005,2031124.1699999992,6042362.059999999,387.3703439055883,43.078554044357695,27.58581735404473,77869.88766666675,9075.088,3731.7373333333326
